ingredient,AIC,Artusi,total_usage,artusi_freq,aic_freq,freq_diff
scampi,8.0,0.0,8.0,0.0,0.30781069642170067,0.30781069642170067
smoked ricotta,8.0,0.0,8.0,0.0,0.30781069642170067,0.30781069642170067
pastry cream,7.0,1.0,8.0,0.12658227848101267,0.2693343593689881,0.14275208088797542
zibibbo raisin,4.0,4.0,8.0,0.5063291139240507,0.15390534821085033,-0.35242376571320033
cream of tartar,1.0,7.0,8.0,0.8860759493670887,0.038476337052712584,-0.8475996123143761
starch,5.0,3.0,8.0,0.37974683544303794,0.19238168526356292,-0.18736515017947503
vernaccia wine,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
parsley stalk,2.0,5.0,7.0,0.6329113924050633,0.07695267410542517,-0.5559587182996382
provola,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
vermicelli,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
monkfish,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
toma,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
veal cutlet,5.0,2.0,7.0,0.25316455696202533,0.19238168526356292,-0.060782871698462415
partridge,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
white potato,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
olive oil or butter,6.0,1.0,7.0,0.12658227848101267,0.2308580223162755,0.10427574383526284
beef pulp,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
raspberry,1.0,6.0,7.0,0.7594936708860759,0.038476337052712584,-0.7210173338333633
pork meat,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
alcherme,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
grated caciocavallo,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
sponge cake,2.0,5.0,7.0,0.6329113924050633,0.07695267410542517,-0.5559587182996382
beef fillet,3.0,4.0,7.0,0.5063291139240507,0.11542901115813775,-0.3909001027659129
heavy cream,6.0,1.0,7.0,0.12658227848101267,0.2308580223162755,0.10427574383526284
pork caul fat,6.0,1.0,7.0,0.12658227848101267,0.2308580223162755,0.10427574383526284
toasted almond,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
sole,4.0,3.0,7.0,0.37974683544303794,0.15390534821085033,-0.2258414872321876
green asparagus,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
aged pecorino cheese,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
peeled almond,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
mosto cotto,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
sardinian spiny artichoke,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
quince,3.0,4.0,7.0,0.5063291139240507,0.11542901115813775,-0.3909001027659129
ground pork,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
pickled caper,3.0,4.0,7.0,0.5063291139240507,0.11542901115813775,-0.3909001027659129
thyme sprig,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
dried fava bean,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
caesar's mushroom,3.0,4.0,7.0,0.5063291139240507,0.11542901115813775,-0.3909001027659129
prune,5.0,2.0,7.0,0.25316455696202533,0.19238168526356292,-0.060782871698462415
balsamic vinegar,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
rigatoni,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
gaeta olive,7.0,0.0,7.0,0.0,0.2693343593689881,0.2693343593689881
acquavite,2.0,5.0,7.0,0.6329113924050633,0.07695267410542517,-0.5559587182996382
whipping cream,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
aromatic bouquet,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
remilled semolina flour,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
veal shank,4.0,2.0,6.0,0.25316455696202533,0.15390534821085033,-0.099259208751175
celery leaf,3.0,3.0,6.0,0.37974683544303794,0.11542901115813775,-0.2643178242849002
crouton,2.0,4.0,6.0,0.5063291139240507,0.07695267410542517,-0.4293764398186255
dried chili pepper,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
marsala,4.0,2.0,6.0,0.25316455696202533,0.15390534821085033,-0.099259208751175
virgin lard,0.0,6.0,6.0,0.7594936708860759,0.0,-0.7594936708860759
shelled bean,3.0,3.0,6.0,0.37974683544303794,0.11542901115813775,-0.2643178242849002
shelled almond,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
sourdough starter,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
bread crouton,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
pork pancetta,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
chife,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
red or white wine,3.0,3.0,6.0,0.37974683544303794,0.11542901115813775,-0.2643178242849002
pearl barley,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
soft bread crumb,5.0,1.0,6.0,0.12658227848101267,0.19238168526356292,0.06579940678255025
diced tomato,5.0,1.0,6.0,0.12658227848101267,0.19238168526356292,0.06579940678255025
sugar sprinkle,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
brown sugar,3.0,3.0,6.0,0.37974683544303794,0.11542901115813775,-0.2643178242849002
sauce,1.0,5.0,6.0,0.6329113924050633,0.038476337052712584,-0.5944350553523507
perch fillet,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
anchovy fillet in oil,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
broth or water,1.0,5.0,6.0,0.6329113924050633,0.038476337052712584,-0.5944350553523507
strawberry,1.0,5.0,6.0,0.6329113924050633,0.038476337052712584,-0.5944350553523507
wildflower honey,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
quail,5.0,1.0,6.0,0.12658227848101267,0.19238168526356292,0.06579940678255025
calamint,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
pickled pepper,5.0,1.0,6.0,0.12658227848101267,0.19238168526356292,0.06579940678255025
tender artichoke,5.0,1.0,6.0,0.12658227848101267,0.19238168526356292,0.06579940678255025
durum wheat semolina,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
mayonnaise,3.0,3.0,6.0,0.37974683544303794,0.11542901115813775,-0.2643178242849002
parmigiano or pecorino cheese,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
aniseed,0.0,6.0,6.0,0.7594936708860759,0.0,-0.7594936708860759
apricot,1.0,5.0,6.0,0.6329113924050633,0.038476337052712584,-0.5944350553523507
fiordilatte,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
tuma,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
chicory,5.0,1.0,6.0,0.12658227848101267,0.19238168526356292,0.06579940678255025
malaga raisin,0.0,6.0,6.0,0.7594936708860759,0.0,-0.7594936708860759
parsley sprig,6.0,0.0,6.0,0.0,0.2308580223162755,0.2308580223162755
mutton leg,5.0,1.0,6.0,0.12658227848101267,0.19238168526356292,0.06579940678255025
young turkey,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
chickpea flour,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
olive,4.0,1.0,5.0,0.12658227848101267,0.15390534821085033,0.027323069729837668
prosciutto bone,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
chicken gizzard,2.0,3.0,5.0,0.37974683544303794,0.07695267410542517,-0.3027941613376128
purged snail,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
young pigeon,3.0,2.0,5.0,0.25316455696202533,0.11542901115813775,-0.13773554580388758
pork crackling,3.0,2.0,5.0,0.25316455696202533,0.11542901115813775,-0.13773554580388758
wafer,1.0,4.0,5.0,0.5063291139240507,0.038476337052712584,-0.4678527768713381
polenta,4.0,1.0,5.0,0.12658227848101267,0.15390534821085033,0.027323069729837668
colored sprinkle,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
wild asparagus,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
mustard,4.0,1.0,5.0,0.12658227848101267,0.15390534821085033,0.027323069729837668
mutton,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
passito wine,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
pike,4.0,1.0,5.0,0.12658227848101267,0.15390534821085033,0.027323069729837668
anise seed,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
mixed meat,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
plum,2.0,3.0,5.0,0.37974683544303794,0.07695267410542517,-0.3027941613376128
mixed fish soup,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
apricot jam,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
orange liqueur,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
pecorino abruzzese,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
nepitella,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
milk-fed veal cutlet,0.0,5.0,5.0,0.6329113924050633,0.0,-0.6329113924050633
pork lard,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
ciccioli,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
new potato,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
chopped parsley,4.0,1.0,5.0,0.12658227848101267,0.15390534821085033,0.027323069729837668
wheat starch,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
pork sausage,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
milk or cream,1.0,4.0,5.0,0.5063291139240507,0.038476337052712584,-0.4678527768713381
borage leaf,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
semi-aged pecorino cheese,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
free-range hen,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
bread roll,4.0,1.0,5.0,0.12658227848101267,0.15390534821085033,0.027323069729837668
capon broth,3.0,2.0,5.0,0.25316455696202533,0.11542901115813775,-0.13773554580388758
caciotta,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
dried porcini mushroom,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
untreated lemon,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
kid goat,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
sassolino liqueur,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
casera,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
bucatini,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
emmental,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
sea snail,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
olaci,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
boiled meat,3.0,2.0,5.0,0.25316455696202533,0.11542901115813775,-0.13773554580388758
semolina flour,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
fine semolina,2.0,3.0,5.0,0.37974683544303794,0.07695267410542517,-0.3027941613376128
lamb leg,4.0,1.0,5.0,0.12658227848101267,0.15390534821085033,0.027323069729837668
veal top round,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
sour cherry,2.0,3.0,5.0,0.37974683544303794,0.07695267410542517,-0.3027941613376128
sour cherry jam,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
fine durum wheat semolina,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
brain,2.0,3.0,5.0,0.37974683544303794,0.07695267410542517,-0.3027941613376128
latteria,5.0,0.0,5.0,0.0,0.19238168526356292,0.19238168526356292
cow's milk ricotta,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
zuccata,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
wild boar meat,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
lean pork,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
fig,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
pesto,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
wild boar,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
lingonberry jam,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
cognac or rum,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
tarragon,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
pecorino sardo,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
jam,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
salted sardine,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
glass eel,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
pig's ear,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
goat meat,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
anise,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
salted pork,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
cumin,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
duck liver,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
sweetened cocoa powder,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
egg tagliatelle,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
pecorino pugliese,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
spelt,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
yellow peach,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
curly endive,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
pappardelle,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
leftover boiled meat,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
gaeta black olive,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
alkerme,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
yellow potato,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
coriander seed,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
stale bread roll,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
speck,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
cured pancetta,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
mustard powder,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
broccoli rabe,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
horse meat,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
black-eyed pea,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
garden lemon,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
peach,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
lamb brain,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
mullet bottarga,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
egg tagliolini,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
toasted hazelnut,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
baker's ammonia,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
beef slice,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
champignon mushroom,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
catfish,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
wheat,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
wedge clam,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
arselle clam,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
dogfish,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
veal head,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
artichoke heart,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
arugula,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
dried meat,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
veal kidney,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
warm milk,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
cavolo nero,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
rice flour,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
fresh marjoram,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
veal slice,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
hake,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
domestic duck,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
primo sale cheese,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
batter,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
baccalà,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
melted butter,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
vin santo,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
veal topside,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
dried cannellini bean,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
barolo wine,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
green pepper,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
fresh pecorino sardo,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
fruit preserf,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
verbena,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
fresh porcini mushroom,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
veal breast,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
chive,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
maraschino liqueur,3.0,1.0,4.0,0.12658227848101267,0.11542901115813775,-0.011153267322874916
salame napoletano,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
turnip,2.0,2.0,4.0,0.25316455696202533,0.07695267410542517,-0.17621188285660017
milk-fed veal breast,0.0,4.0,4.0,0.5063291139240507,0.0,-0.5063291139240507
ditalini pasta,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
vanilla baking powder,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
minced lard,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
grated cow's milk cheese,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
dill,1.0,3.0,4.0,0.37974683544303794,0.038476337052712584,-0.34127049839032536
cannolicchi pasta,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
vanillin sachet,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
mackerel,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
dry biscuit,4.0,0.0,4.0,0.0,0.15390534821085033,0.15390534821085033
meat extract,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
mace,2.0,1.0,3.0,0.12658227848101267,0.07695267410542517,-0.0496296043755875
nettle leaf,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
meat sauce or broth,0.0,3.0,3.0,0.37974683544303794,0.0,-0.37974683544303794
hen broth,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
mullet,1.0,2.0,3.0,0.25316455696202533,0.038476337052712584,-0.21468821990931275
friulano wine,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
lardo or pancetta,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
fresh pork rind,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
lupini clam,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
liver,0.0,3.0,3.0,0.37974683544303794,0.0,-0.37974683544303794
fatty prosciutto crudo,0.0,3.0,3.0,0.37974683544303794,0.0,-0.37974683544303794
meat,1.0,2.0,3.0,0.25316455696202533,0.038476337052712584,-0.21468821990931275
dry ricotta,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
mixed seafood,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
lung,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
large sage leaf,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
horseradish root,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
green,1.0,2.0,3.0,0.25316455696202533,0.038476337052712584,-0.21468821990931275
mutton shoulder,1.0,2.0,3.0,0.25316455696202533,0.038476337052712584,-0.21468821990931275
ground clove,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
lettuce leaf,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
kidney,0.0,3.0,3.0,0.37974683544303794,0.0,-0.37974683544303794
kirsch,0.0,3.0,3.0,0.37974683544303794,0.0,-0.37974683544303794
fish soup,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
dried pea,2.0,1.0,3.0,0.12658227848101267,0.07695267410542517,-0.0496296043755875
margarine,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
fresh sage leaf,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
lamb coratella,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
goose,2.0,1.0,3.0,0.12658227848101267,0.07695267410542517,-0.0496296043755875
lamb pluck,2.0,1.0,3.0,0.12658227848101267,0.07695267410542517,-0.0496296043755875
fresh mint leaf,3.0,0.0,3.0,0.0,0.11542901115813775,0.11542901115813775
lamb shoulder,2.0,1.0,3.0,0.12658227848101267,0.07695267410542517,-0.0496296043755875
